"","X","FID","ct2010","boro_code","cdeligibil","boro_name","ntacode","boro_ct201","shape_area","ctlabel","puma","ntaname","JOIN_FIELD","TRACT_ID","TOTAL_POP","PPL_POV","POV_RATE","FAM_P_RATE","UNEMP_RATE","EMPLOYED","MED_INCOME","TRACT_AREA","CRASH_AREA","CRASH_POP","NUM_CRASH","NUM_DEVS","NUM_UNITS","PERC_CAR","PERC_PUB","PERC_BIKE","PERC_WALK","POP_PH","BIKE_LANES","DIS_2_BIKE","DIS_2_CP","LANE_AREA","Z_TOTAL_POP","Z_PPL_POV","Z_POV_RATE","Z_FAM_P_RATE","Z_UNEMP_RATE","Z_EMPLOYED","Z_MED_INCOME","Z_NUM_DEVS","Z_NUM_UNITS","Z_PERC_CAR","Z_PERC_PUB","Z_PERC_BIKE","Z_PERC_WALK","Z_POP_PH","Z_BIKE_LANES","Z_DIS_2_BIKE","Z_DIS_2_CP","Z_LANE_AREA","POP_DENS","Z_POP_DENS","NUM_BIKERS"
"30",30,29,13600,3,"I","Brooklyn","BK31",3013600,2322222.35656,136,4013,"Bay Ridge",36047013600,36047013600,3816,665,17.3999996185,14.1000003815,7.0999999046,61.5,68182,0.0832985984,300.125097883,0.0065513627,25,0,0,29.0697674419,60.4122621564,0.422832981,7.1881606765,0,0.3272461578,0.1255832773,11.146169342,3.9285914052,0.119817175783297,-0.126154754122102,0.125802672140552,-0.199874986866799,-0.595075295276638,0.549159515275297,0.599053462076491,-0.363296595291551,-0.262768299613823,-0.204488757971567,0.395456666375224,-0.214209432406377,0.0404289251079022,-0.226507784551325,-0.156206719083087,-0.603364837188617,0.621212538872455,-0.108476099149451,45811.0949439457,0.00453188757103464,1613.530655496
"31",31,30,13700,3,"I","Brooklyn","BK37",3013700,1638366.13973,137,4005,"Park Slope-Gowanus",36047013700,36047013700,3308,458,13.8999996185,7.6999998093,7.5999999046,73.1999969482,94925,0.0587685338,255.238628963,0.0045344619,15,0,0,10.9932497589,72.0829315333,2.4590163934,7.3770491803,0,1.0228496747,0.042463225,7.8032023201,17.4047165729,-0.14604304119069,-0.417092167633431,-0.176925203174695,-0.693310067467036,-0.51227285810963,1.51924128767729,1.69734896216553,-0.363296595291551,-0.262768299613823,-1.15776425595001,1.03939565804882,1.09386575802203,0.0677675936995697,-0.226507784551325,0.770528012574701,-0.898428186442675,-0.349470417126554,1.98713573985907,56288.6256658661,0.358908182100156,8134.4262293672
"32",32,31,13900,3,"E","Brooklyn","BK37",3013900,1631336.53274,139,4005,"Park Slope-Gowanus",36047013900,36047013900,3470,408,11.8000001907,4.9000000954,9,73,89083,0.0585163804,717.747744122,0.0121037464,42,0,0,12.5528913963,67.5599435825,6.9581570287,6.9581570287,0,1.0398130827,0.0400208952,7.9824063117,17.7696070106,-0.0612608460139458,-0.487366905196554,-0.35856187887216,-0.909187873870724,-0.280426018243301,1.50265894198577,1.45742665309324,-0.363296595291551,-0.262768299613823,-1.07551566224224,0.789835996444935,3.98418212512547,0.00713947987656763,-0.226507784551325,0.793127926144634,-0.907098080058358,-0.297435724844653,2.0438782167706,59299.6350129681,0.460748049101088,24144.804889589
"33",33,32,15100,3,"I","Brooklyn","BK37",3015100,1607114.12638,151,4005,"Park Slope-Gowanus",36047015100,36047015100,3994,224,5.5999999046,1.7000000477,7.3000001907,73.6999969482,112824,0.0576475176,277.548811502,0.004006009,16,0,0,13.9545251895,65.4480606331,0.2674988854,6.330806955,0,0.5235061632,0.0702780029,8.1082351391,9.0811570873,0.212972921100954,-0.745977939428847,-0.894822711319296,-1.15590539579039,-0.56195427303028,1.56069778449079,2.43243444831494,-0.363296595291551,-0.262768299613823,-1.00159970256309,0.673311079745553,-0.313998417742674,-0.0836596710024203,-0.226507784551325,0.105265454390229,-0.799690020394484,-0.260899349424144,0.692776301693352,69283.1220888512,0.79841455186104,1068.3905482876
"34",34,33,15300,3,"I","Brooklyn","BK37",3015300,1619490.31828,153,4005,"Park Slope-Gowanus",36047015300,36047015300,2909,144,5.1999998093,0,5.3000001907,72.5999984741,110303,0.0580914542,240.99930352,0.0048126504,14,0,0,12.2306348282,64.9970879441,3.3779848573,7.105416424,0,0.5235061632,0.0860535237,7.9317087158,9.011758622,-0.354858447829707,-0.858417519529844,-0.929420191026743,-1.2869740810341,-0.893164021698314,1.46949361801803,2.32890070282175,-0.363296595291551,-0.262768299613823,-1.09251004665962,0.648428282602677,1.68422507491522,0.028452983473265,-0.226507784551325,0.105265454390229,-0.743689357802564,-0.312156567715034,0.681984457325486,50076.2124147341,0.148788827984225,9826.5579498857
"35",35,34,15500,3,"I","Brooklyn","BK37",3015500,1610814.53019,155,4005,"Park Slope-Gowanus",36047015500,36047015500,3683,184,5,5.1999998093,6.4000000954,71.8000030518,108715,0.0577802519,190.376463315,0.0029866956,11,0,0,9.2620108965,68.2020802377,5.3987122338,7.5284794453,0,1.1772362364,0.033479614,7.7560367929,20.3743701065,0.0502120402369582,-0.802197729479345,-0.946718910264699,-0.886058128593622,-0.71099867571304,1.40316360266725,2.26368388892124,-0.363296595291551,-0.262768299613823,-1.24906212745466,0.825266426089749,2.98237107282588,0.0896847657153258,-0.226507784551325,0.976213270559368,-0.930318618134038,-0.363165668399995,2.44893325400517,63741.5012723404,0.610983075613305,19883.4571570854
"36",36,35,15700,3,"I","Brooklyn","BK37",3015700,1802056.04722,157,4005,"Park Slope-Gowanus",36047015700,36047015700,4397,96,2.2000000477,1.2000000477,2.7999999523,76.5999984741,106781,0.0646401248,340.345877458,0.0050034114,22,0,0,7.7833572453,70.5882352941,3.4433285509,6.0258249641,0,0,0.1038082158,7.5722772265,0,0.4238817152752,-0.925881267590442,-1.18890120639115,-1.1944550080157,-1.30717624701356,1.80114559252602,2.18425736619857,-0.363296595291551,-0.262768299613823,-1.32703977339312,0.956924536809291,1.72620285743156,-0.127801063453018,-0.226507784551325,-0.592188385171217,-0.680662942743383,-0.416523143342978,-0.719393744757023,68022.7647085236,0.755786112959066,15140.3156383073
"37",37,36,16500,3,"I","Brooklyn","BK37",3016500,2006987.78207,165,4005,"Park Slope-Gowanus",36047016500,36047016500,5638,360,6.4000000954,0.6999999881,4.9000000954,75.9000015259,122537,0.0719910687,194.468567396,0.0024831501,14,0,0,12.3792270531,67.6630434783,1.1473429952,6.6425120773,0,1.2794725202,0.0487694246,7.776000309,17.7726562874,1.07335519807976,-0.554830653257152,-0.825627751887103,-1.23300462483614,-0.959405987214065,1.743106750021,2.83133300840038,-0.363296595291551,-0.262768299613823,-1.08467395069958,0.795524619847677,0.251226819073006,-0.0385452100085009,-0.226507784551325,1.11242005032857,-0.876042151742832,-0.357368948093413,2.04435239614211,78315.270238515,1.10390439272779,6468.7198069376
"38",38,37,17000,3,"I","Brooklyn","BK27",3017000,2249706.47147,170,4017,"Bath Beach",36047017000,36047017000,3758,668,17.7999992371,10.6000003815,11.1000003815,51.5999984741,67976,0.0806974385,185.879505858,0.0039914848,15,0,0,35.3443022547,56.9774527727,0,4.7531992687,0,0.0848995289,0.2953684764,12.1463643001,1.0520721655,0.0894630565224878,-0.121938269868315,0.160400110616462,-0.469722272444019,0.0673442810363937,-0.271679248148916,0.590593346419371,-0.363296595291551,-0.262768299613823,0.126402423789628,0.205938171788387,-0.485843769850008,-0.311993809056105,-0.226507784551325,-0.479078919474935,-0.000653600682174366,0.911634847002796,-0.555790716581127,46569.012224595,0.0301665456412006,0
"39",39,38,17200,3,"E","Brooklyn","BK27",3017200,2220321.61637,172,4017,"Bath Beach",36047017200,36047017200,4103,73,1.7999999523,0.8000000119,8,54.5,92583,0.0796433977,150.671623123,0.0029246893,12,0,0,39.224137931,52.6939655172,0,2.4784482759,0,0,0.3763006652,12.2071702684,0,0.270017731435924,-0.958207646869478,-1.22349868610724,-1.22529470055611,-0.446030892577318,-0.0312314401136863,1.60116648221906,-0.363296595291551,-0.262768299613823,0.331007777058401,-0.0304068376600795,-0.485843769850008,-0.64122858126105,-0.226507784551325,-0.592188385171217,0.286643171023416,0.929290814490708,-0.719393744757023,51517.1391287843,0.197524573377441,0
"40",40,39,17800,3,"E","Brooklyn","BK27",3017800,1765217.21133,178,4017,"Bath Beach",36047017800,36047017800,3090,458,15.8999996185,15.1000003815,7.9000000954,54.5999984741,54813,0.0633187081,252.689931223,0.0051779935,16,0,0,25.5499153976,64.2131979695,0,9.5600676819,0,0,0.5321017104,12.2838626596,0,-0.260132661860629,-0.417092167633431,-0.00393784585169703,-0.122775762416164,-0.462591364212015,-0.0229402672679237,0.0500083833384888,-0.363296595291551,-0.262768299613823,-0.390110168532081,0.605176494421094,-0.485843769850008,0.383725516728663,-0.226507784551325,-0.592188385171217,0.839712820788241,0.951559654268354,-0.719393744757023,48800.7429829416,0.105649261704721,0
"41",41,40,18600,3,"I","Brooklyn","BK28",3018600,1216850.53192,186,4017,"Bensonhurst West",36047018600,36047018600,2162,118,5.5,7.5,8.6000003815,58.5999984741,69963,0.0436486814,91.6407981146,0.0018501388,4,0,0,35.8841778697,54.4984488108,0,4.5501551189,0,0,0.8206601213,11.6976908859,0,-0.745798570033582,-0.894960383062668,-0.903472070933949,-0.70872989765434,-0.346667904798649,0.308711707240067,0.672196500840226,-0.363296595291551,-0.262768299613823,0.154873073101666,0.0691570446715164,-0.485843769850008,-0.341381286902488,-0.226507784551325,-0.592188385171217,1.86405061677857,0.781355477472464,-0.719393744757023,49531.8513791347,0.130377176250464,0
"42",42,41,18800,3,"I","Brooklyn","BK28",3018800,1885932.63173,188,4017,"Bensonhurst West",36047018800,36047018800,2950,295,10,8.5,8.6999998093,52.4000015259,53065,0.0676487953,118.257833876,0.0027118644,8,0,0,36.8971061093,48.231511254,0.8038585209,10.6109324759,0,0,0.935494557,11.5516231396,0,-0.333401225593618,-0.646187812089212,-0.514250516957203,-0.631630673203706,-0.330107512124356,-0.205348600213444,-0.0217793941792034,-0.363296595291551,-0.262768299613823,0.208290423110911,-0.276626502174115,0.030567169066531,0.535821826243806,-0.226507784551325,-0.592188385171217,2.27169512938124,0.738942414218848,-0.719393744757023,43607.5762608592,-0.0699966255455325,2371.382636655
"43",43,42,19000,3,"E","Brooklyn","BK28",3019000,2291793.6054,190,4017,"Bensonhurst West",36047019000,36047019000,5310,1400,26.3999996185,23,14.5,58,43000,0.0822071128,206.794758086,0.0032015066,17,0,0,30.2744425386,55.4888507719,4.8885077187,7.2041166381,0,0,0.9950419338,11.2887222142,0,0.901697420191046,0.906883888055806,0.904245780094043,0.486308081330494,0.630400790593792,0.258964037580805,-0.435134074222437,-0.363296595291551,-0.262768299613823,-0.140959527793073,0.123803305274581,2.65460793312903,0.0427383020020389,-0.226507784551325,-0.592188385171217,2.48307912098998,0.662605003251179,-0.719393744757023,64592.9508912275,0.639781231297847,25957.975986297
"44",44,43,19200,3,"E","Brooklyn","BK88",3019200,2042946.47386,192,4014,"Borough Park",36047019200,36047019200,3264,823,25.2999992371,24,4.9000000954,53.9000015259,39318,0.0732809145,136.461179183,0.0030637255,10,0,0,34.4276094276,52.3569023569,0,10.1851851852,0,0,0.8867965633,10.7711411941,0,-0.1690703040782,0.0959134165773664,0.809102700577705,0.563407305781129,-0.959405987214065,-0.0809791097729477,-0.586348374462793,-0.363296595291551,-0.262768299613823,0.0780601032956293,-0.0490045808198252,-0.485843769850008,0.474201537819203,-0.226507784551325,-0.592188385171217,2.0988247722836,0.512317228568285,-0.719393744757023,44540.9288662739,-0.0384283060078012,0
"45",45,44,19400,3,"E","Brooklyn","BK30",3019400,1920211.75546,194,4013,"Dyker Heights",36047019400,36047019400,3653,482,13.1999998093,12.3000001907,6.5,62.5999984741,39750,0.0688783946,145.183407005,0.002737476,10,0,0,29.7175141243,61.3559322034,0,8.5310734463,0,0,0.9017919645,10.9687268931,0,0.0345116337227464,-0.383360293603132,-0.237470761734751,-0.338653605588473,-0.694438204078343,0.640363681748057,-0.568606772696407,-0.363296595291551,-0.262768299613823,-0.170329466228697,0.447524454341227,-0.485843769850008,0.234794629862246,-0.226507784551325,-0.592188385171217,2.15205613077109,0.569689338167931,-0.719393744757023,53035.4985945041,0.248879288100375,0
"46",46,45,19500,3,"E","Brooklyn","BK69",3019500,1475082.70783,195,4004,"Clinton Hill",36047019500,36047019500,3998,599,15,9.6999998093,6.3000001907,70.5,72119,0.0529115232,491.386345121,0.0065032516,26,0,0,14.6403029028,58.8136306268,7.9511989903,8.2036180059,0,1.1752326434,0.0375718511,6.2847764856,22.2112797422,0.215066308636182,-0.218917407705425,-0.0817821236497079,-0.539111618565767,-0.727559147364297,1.29537645791827,0.760740235581728,-0.363296595291551,-0.262768299613823,-0.96543482265575,0.307250828133777,4.62212738345181,0.187400555667487,-0.226507784551325,0.973543934973657,-0.915791808402137,-0.790369195918578,2.73458284035572,75560.100299664,1.01071765439779,31788.8935632194
"47",47,46,19600,3,"E","Brooklyn","BK30",3019600,2027285.92177,196,4013,"Dyker Heights",36047019600,36047019600,5361,1383,26.1000003815,24.6000003815,9.1000003815,53,41937,0.0727191672,41.2545978593,0.0005595971,3,0,0,29.5387634936,53.1894013739,0.7850834151,10.9911678116,0,0,0.7718333388,11.1609691904,0,0.928388111265207,0.882990477284344,0.87829774249027,0.609666869864863,-0.26386546763164,-0.155600930554183,-0.478789913754077,-0.363296595291551,-0.262768299613823,-0.179755982966196,-0.00307074786956551,0.0185057555685686,0.590854968126015,-0.226507784551325,-0.592188385171217,1.69072307933007,0.625509907197998,-0.719393744757023,73721.9663868758,0.948547368082202,4208.8321883511
"48",48,47,19700,3,"I","Brooklyn","BK69",3019700,1828072.20608,197,4004,"Clinton Hill",36047019700,36047019700,3348,441,13.1999998093,10.3999996185,10,61.7000007629,76618,0.0655733298,594.753996706,0.0116487455,39,0,0,14.237478897,71.4124929657,3.82667417,3.7141249297,0,1.4486194067,0.0335582092,6.5198740028,22.091594406,-0.125109165838407,-0.440985578404893,-0.237470761734751,-0.485142176160855,-0.114821143909284,0.565742177255019,0.94550751879231,-0.363296595291551,-0.262768299613823,-0.986677976976772,1.00240364660053,1.97246991306634,-0.462383633870986,-0.226507784551325,1.33777011061854,-0.930039617311666,-0.722104941007077,2.71597111002707,51057.3431334274,0.181973122811611,12811.70512116
"49",49,48,19800,3,"E","Brooklyn","BK30",3019800,1450201.49676,198,4013,"Dyker Heights",36047019800,36047019800,1903,253,13.3000001907,10.5,4.9000000954,44.2000007629,56827,0.052019029,153.789875656,0.0042038886,8,0,0,47.2463768116,44.0579710145,0,3.6231884058,0,0,0.7131554216,11.4600659062,0,-0.88134541293961,-0.705218591642236,-0.228821360879912,-0.477432224302437,-0.959405987214065,-0.885235211217439,0.132720387869743,-0.363296595291551,-0.262768299613823,0.754065132347467,-0.506905092608031,-0.485843769850008,-0.475545279179017,-0.226507784551325,-0.592188385171217,1.48242553502879,0.712357334145491,-0.719393744757023,36582.766664099,-0.307593255967646,0
"50",50,49,20400,3,"I","Brooklyn","BK30",3020400,1450945.78399,204,4013,"Dyker Heights",36047020400,36047020400,1849,236,12.8000001907,8.8000001907,14.8999996185,52.5999984741,67670,0.0520457267,96.0693665833,0.0027041644,5,0,0,46.82230869,44.3579766537,3.1128404669,5.7068741894,0,0,0.3077553362,11.2616772093,0,-0.909606144665192,-0.729112002413697,-0.272068200210661,-0.608500891165694,0.696642677149139,-0.188766254521919,0.578026378501514,-0.363296595291551,-0.262768299613823,0.731701657430215,-0.490352029320571,1.51389228620307,-0.173964219765652,-0.226507784551325,-0.592188385171217,0.0433178386780539,0.654752061499328,-0.719393744757023,35526.4517807184,-0.343320467289032,5755.6420232981
"51",51,50,20800,3,"I","Brooklyn","BK30",3020800,1542688.99694,208,4013,"Dyker Heights",36047020800,36047020800,3153,611,19.3999996185,16.2999992371,8.8999996185,56,55215,0.0553365748,198.783535709,0.0034887409,11,0,0,38.7423935091,45.3008789723,0,11.0209601082,0,0,0.4932834641,11.0458187738,0,-0.227161808180784,-0.202051470690275,0.29879002946355,-0.0302567813077554,-0.296986568854962,0.09313805032681,0.0665179294266537,-0.363296595291551,-0.262768299613823,0.305602709459736,-0.438326601414288,-0.485843769850008,0.595166938981555,-0.226507784551325,-0.592188385171217,0.70191404120967,0.592074175993483,-0.719393744757023,56978.5898638598,0.382244496956406,0
"52",52,51,21000,3,"E","Brooklyn","BK30",3021000,1614539.93249,210,4013,"Dyker Heights",36047021000,36047021000,5100,1210,23.7999992371,21.7000007629,11.1999998093,57.9000015259,49600,0.0579138828,310.806306239,0.0035294118,18,0,0,37.378210806,48.6271036315,0,10.5403011515,0,0,0.5501377563,10.9169079884,0,0.791794574591564,0.639839885315938,0.679362182585457,0.386079148363668,0.0839046737106863,0.250672864735043,-0.164081825013759,-0.363296595291551,-0.262768299613823,0.233661754435294,-0.25479936026353,-0.485843769850008,0.525599042267462,-0.226507784551325,-0.592188385171217,0.90373799838734,0.55464290568406,-0.719393744757023,88061.786801834,1.43355596006221,0
"53",53,52,21200,3,"E","Brooklyn","BK30",3021200,2054324.46666,212,4013,"Dyker Heights",36047021200,36047021200,5130,1231,24,25.2000007629,7.5,55.7000007629,36411,0.0736890454,203.55807178,0.0029239766,15,0,0,22.4420849421,63.9478764479,0,6.805019305,0,0,0.5586134396,10.7676232054,0,0.807494981105776,0.66935527509245,0.696660984303784,0.655926433940888,-0.528833329744327,0.0682642154930333,-0.705734569682433,-0.363296595291551,-0.262768299613823,-0.554003384971967,0.590537156473043,-0.485843769850008,-0.0150248201887741,-0.226507784551325,-0.592188385171217,0.933825365184085,0.511295725320387,-0.719393744757023,69616.8605815594,0.809702422402924,0
"54",54,53,21400,3,"E","Brooklyn","BK88",3021400,1808036.31237,214,4014,"Borough Park",36047021400,36047021400,2599,882,34.7000007629,25.7999992371,2.5999999046,62.5999984741,47500,0.0648546382,323.801050972,0.0080800308,21,0,0,24.7668393782,55.4404145078,0,12.4352331606,0,0,0.5764578983,10.5960619441,0,-0.517095981809896,0.178837606901852,1.62214341196785,0.702185850973272,-1.34029722977971,0.640363681748057,-0.250325722489248,-0.363296595291551,-0.262768299613823,-0.431406130256531,0.121130793693821,-0.485843769850008,0.799860933056644,-0.226507784551325,-0.592188385171217,0.997170437810413,0.461480219764202,-0.719393744757023,40074.2348139412,-0.189503070575115,0
"55",55,54,21900,3,"E","Brooklyn","BK61",3021900,1582742.16433,219,4006,"Crown Heights North",36047021900,36047021900,3855,986,25.7000007629,21.6000003815,8.3999996185,62.5999984741,50333,0.0567732903,334.664415413,0.0049286641,19,0,0,14.801980198,76.4851485149,1.7326732673,4.603960396,0,0.6471577623,0.0343206204,7.644234414,11.3989828518,0.140227704251773,0.325009061033147,0.84370030401436,0.37836919651296,-0.379789006021971,0.640363681748057,-0.133978597942553,-0.363296595291551,-0.262768299613823,-0.956908678030088,1.28229167992317,0.627251887580101,-0.333593811171953,-0.226507784551325,0.270003309686996,-0.92733317529249,-0.39562924429752,1.05321100027327,67901.6484623228,0.751689658586843,6679.4554454415
"56",56,55,22000,3,"E","Brooklyn","BK88",3022000,2091173.16068,220,4014,"Borough Park",36047022000,36047022000,5000,2147,42.9000015259,38.2999992371,8.1999998093,49.9000015259,30000,0.0750108157,546.587843269,0.0082,41,0,0,21.6773276475,36.105188344,0.7818052594,37.6687988628,0,0,0.563137223,10.2183801544,0,0.739459886210858,1.95678846724886,2.33139164298682,1.6659261566062,-0.412909949291364,-0.412631084280938,-0.969024868118317,-0.363296595291551,-0.262768299613823,-0.594333298267606,-0.945706560497895,0.0163998184926559,4.45202650290491,-0.226507784551325,-0.592188385171217,0.949884097636349,0.351814382903919,-0.719393744757023,66657.0540973333,0.709594364288727,3909.026297
"57",57,56,22100,3,"E","Brooklyn","BK61",3022100,1617936.88124,221,4006,"Crown Heights North",36047022100,36047022100,4464,1082,24.2999992371,12.1999998093,11.3000001907,60.5,44222,0.0580357321,844.307433434,0.0109767025,49,0,0,9.8609904431,68.5925282363,5.9513466551,7.819287576,0,1.5883052901,0.0251277132,7.3613398115,27.3677135303,0.458945956490273,0.459936557154344,0.722609021916206,-0.346363557439181,0.100465224305787,0.466246521648299,-0.384948339596224,-0.363296595291551,-0.262768299613823,-1.21747459850814,0.846809722570849,3.33739182954015,0.131774712689482,-0.226507784551325,1.52387003180064,-0.959966576171784,-0.477772133291619,3.5364367530298,76918.1302358379,1.05664962342883,26566.8114683664
"58",58,57,22200,3,"E","Brooklyn","BK88",3022200,1896474.05051,222,4014,"Borough Park",36047022200,36047022200,4471,2129,47.5999984741,41.5,4.5,53.4000015259,30515,0.0680269182,573.302466511,0.0087228808,39,0,0,18.1551976574,34.5534407028,8.9311859444,34.3338213763,0,0,0.4190216399,10.0563870915,0,0.462609384676922,1.93148956172614,2.73791166873446,1.91264373366723,-1.02564795274638,-0.122435606586446,-0.947874578975519,-0.363296595291551,-0.262768299613823,-0.780074837602641,-1.03132554079255,5.25168590641943,3.9693404609813,-0.226507784551325,-0.592188385171217,0.438296033715129,0.304777153964181,-0.719393744757023,65723.9827748069,0.678035558441801,39931.3323574124
"59",59,58,22700,3,"E","Brooklyn","BK69",3022700,2588318.21641,227,4004,"Clinton Hill",36047022700,36047022700,3449,634,18.3999996185,17.5,13.5,62.5,50465,0.0928435122,807.810887765,0.0217454335,75,0,0,11.1305361305,69.8717948718,2.5058275058,6.7016317016,0,0.9353147238,0.0444942819,6.9814632639,10.0740988987,-0.0722511305738941,-0.169725091411238,0.212296350802051,0.0622623468520044,0.464795916259775,0.632072508902294,-0.128557552958379,-0.363296595291551,-0.262768299613823,-1.15052438062957,0.91739433436493,1.12393792853177,-0.0299885653028341,-0.226507784551325,0.653907441714863,-0.891218248108222,-0.588075252563639,0.847184233463219,37148.5300186651,-0.288457724276764,8642.5990675042
"60",60,59,22900,3,"E","Brooklyn","BK69",3022900,1849568.40401,229,4004,"Clinton Hill",36047022900,36047022900,3743,519,13.8999996185,9.8999996185,11,66.5999984741,61250,0.0663444029,211.020061715,0.0037403153,14,0,0,11.8525896414,73.2569721116,5.4282868526,3.2370517928,0,1.1118492167,0.0326253319,6.7331790499,16.7587493096,0.0816128532653819,-0.331356987806421,-0.176925203174695,-0.523691788386172,0.0507837304247325,0.972015656256048,0.314366463362164,-0.363296595291551,-0.262768299613823,-1.11244647578966,1.10417433369794,3.00137025771417,-0.531432539025669,-0.226507784551325,0.88909982060783,-0.93335118766039,-0.66016847190878,1.88668426528921,56417.7208082161,0.363274502696284,20318.0776892818
"61",61,60,23100,3,"I","Brooklyn","BK69",3023100,1716029.90712,231,4004,"Clinton Hill",36047023100,36047023100,3434,739,21.5,14.3000001907,10.1999998093,67.8000030518,75090,0.0615543493,113.720640049,0.0020384391,7,0,0,11.0341415141,65.2647204354,6.3829787234,10.2919346858,0,0.7858152293,0.0657288422,6.6764594167,12.7662015474,-0.080101333831,-0.0221481425286802,0.480426787650036,-0.184455156687204,-0.0817002006233306,1.07151162815926,0.88275481624824,-0.363296595291551,-0.262768299613823,-1.15560780585354,0.663195130246216,3.61467883448193,0.489651865184385,-0.226507784551325,0.454733098065951,-0.815838838342676,-0.676637907849091,1.2658210531897,55788.0968453353,0.341979045509449,21919.1489361556
"62",62,61,23500,3,"E","Brooklyn","BK69",3023500,1523725.76704,235,4004,"Clinton Hill",36047023500,36047023500,4306,2020,47,37.0999984741,8,60.9000015259,47670,0.0546563598,365.922649416,0.0046446818,20,0,0,21.6999356085,52.6722472634,1.5453960077,14.3593045718,0,1.471878333,0.0257782321,6.221283333,26.9296809622,0.376257148848757,1.77829063383853,2.68601559351826,1.57340702843873,-0.446030892577318,0.499411845616035,-0.243344073645994,-0.363296595291551,-0.262768299613823,-0.593141054514772,-0.0316051605669525,0.506942127898169,1.07834029839269,-0.226507784551325,1.36875738181484,-0.957657334537836,-0.808805429554062,3.46832027116587,78783.1464765789,1.11972913731159,6654.4752091562
"63",63,62,23600,3,"E","Brooklyn","BK88",3023600,1828207.77662,236,4014,"Borough Park",36047023600,36047023600,5470,2396,43.7999992371,39,7.5999999046,48.0999984741,25466,0.0655781928,396.473261861,0.0047531993,26,0,0,20.1535508637,24.7600767754,0,47.2808701216,0,0,0.7274394196,10.4475742011,0,0.985432921600176,2.30675666031322,2.40923575581544,1.71989567254065,-0.51227285810963,-0.561874725843408,-1.15522954962016,-0.363296595291551,-0.262768299613823,-0.674690538409661,-1.5716826264782,-0.485843769850008,5.84322408950905,-0.226507784551325,-0.592188385171217,1.53313152201982,0.418364472477248,-0.719393744757023,83411.8746864888,1.27628430235429,0
"64",64,63,23800,3,"E","Brooklyn","BK88",3023800,1828765.82178,238,4014,"Borough Park",36047023800,36047023800,4167,1198,28.7000007629,28.1000003815,5,50.7000007629,29814,0.06559821,335.375005003,0.0052795776,22,0,0,25.3698224852,30.7692307692,0,28.4023668639,0,0,0.8674301264,10.5739921499,0,0.303511931999576,0.622973948300789,1.10318133999886,0.879514155442084,-0.942845515579369,-0.346300752641954,-0.976663613323289,-0.363296595291551,-0.262768299613823,-0.399607471262681,-1.24012250437947,-0.485843769850008,3.11085481511715,-0.226507784551325,-0.592188385171217,2.03007691208969,0.455071908544856,-0.719393744757023,63523.0747912176,0.60359534571189,0
